Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A[1] ,A[2] 
BA1652,BL,7,1,3313,4,0,0,0,0,1,0
BA1652,BL,7,1,3324,4,5,1,1,0,0,0
BA1652,BL,7,1,3334,5,9,0,0,0,0,0
BA1652,BL,7,1,3335,9,0,0,0,0,1,0
BA1652,BL,7,1,3344,9,10,0,0,0,0,0
BA1652,BL,7,1,3419,10,2,0,0,0,0,0
BA1652,BL,7,1,3420,2,6,0,0,0,0,0
BA1652,BL,7,1,3510,6,8,2,0,1,0,0
BA1652,BL,7,1,3520,8,7,0,0,0,0,0
BA1652,BL,7,1,3535,7,0,0,0,0,0,1
BA1652,BL,7,1,3642,7,8,2,0,1,0,0
BA1652,BL,7,1,3652,8,9,0,0,0,0,0
BA1652,BL,7,1,3662,9,10,0,0,0,0,0
BA1652,BL,7,1,3667,10,0,0,0,0,0,1
BA1652,BL,7,1,3737,10,2,0,0,0,0,0
BA1652,BL,7,1,3738,2,6,0,0,0,0,0
BA1652,BL,7,1,3765,6,8,2,0,1,0,0
BA1652,BL,7,1,3775,8,7,0,0,0,0,0
BA1652,BL,7,1,3781,7,0,0,0,0,0,1
BA1652,BL,7,1,3792,7,8,2,0,1,0,0
BA1652,BL,7,1,3802,8,9,0,0,0,0,0
BA1652,BL,7,1,3806,9,0,0,0,0,0,1
BA1652,BL,7,1,3808,9,0,0,0,1,0,1
BA1652,BL,7,1,3811,9,0,0,0,1,0,0
BA1652,BL,7,1,3812,9,10,0,0,0,0,0
BA1652,BL,7,1,3822,10,0,0,0,0,0,1
BA1652,BL,7,1,3887,10,2,0,0,0,0,0
BA1652,BL,7,1,3888,2,6,0,0,0,0,0
BA1652,BL,7,1,3953,6,8,2,0,1,0,0
BA1652,BL,7,1,3963,8,7,0,0,0,0,0
BA1652,BL,7,1,4015,7,0,0,0,0,0,1
BA1652,BL,7,1,4116,7,8,2,0,1,0,0
BA1652,BL,7,1,4126,8,9,0,0,0,0,0
BA1652,BL,7,1,4136,9,10,0,0,0,0,0
BA1652,BL,7,1,4145,10,0,0,0,0,0,1
BA1652,BL,7,1,4211,10,2,0,0,0,0,0
BA1652,BL,7,1,4212,2,3,0,0,0,0,0
BA1652,BL,7,1,4267,3,0,0,0,1,0,0
BA1652,BL,7,1,4301,3,0,0,0,0,0,1
BA1652,BL,7,1,4306,3,0,0,0,1,0,0
BA1652,BL,7,1,4320,3,0,0,0,0,0,1
BA1652,BL,7,1,5201,3,5,1,1,0,0,0
BA1652,BL,7,1,5204,5,0,0,0,0,1,0
BA1652,BL,7,1,5211,5,4,0,1,0,0,0
BA1652,BL,7,1,5225,4,0,0,0,0,1,0
BA1652,BL,7,1,5290,4,5,1,1,0,0,0
BA1652,BL,7,1,5300,5,9,0,0,0,0,0
BA1652,BL,7,1,5310,9,10,0,0,0,0,0
BA1652,BL,7,1,5311,10,0,0,0,0,1,0
BA1652,BL,7,1,5385,10,2,0,0,0,0,0
BA1652,BL,7,1,5386,2,6,0,0,0,0,0
BA1652,BL,7,1,5397,6,0,0,1,0,0,0
BA1652,BL,7,1,5427,6,0,0,0,0,1,0
BA1652,BL,7,1,5461,6,8,2,0,1,0,0
BA1652,BL,7,1,5471,8,7,0,0,0,0,0
BA1652,BL,7,1,5494,7,0,0,0,0,0,1
BA1652,BL,7,1,5550,7,0,0,1,0,0,0
BA1652,BL,7,1,5566,7,0,0,0,0,1,0
BA1652,BL,7,1,5704,7,8,2,0,1,0,0
BA1652,BL,7,1,5714,8,9,0,0,0,0,0
BA1652,BL,7,1,5721,9,0,0,0,0,0,1
BA1652,BL,7,1,5724,9,-1,0,0,0,0,0
