Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A[1] ,A[2] 
BA1653,BL,7,1,3451,4,0,0,0,0,0,1
BA1653,BL,7,1,3503,4,5,1,1,0,0,0
BA1653,BL,7,1,3513,5,9,0,0,0,0,0
BA1653,BL,7,1,3523,9,10,0,0,0,0,0
BA1653,BL,7,1,3525,10,0,0,0,0,1,0
BA1653,BL,7,1,3598,10,2,0,0,0,0,0
BA1653,BL,7,1,3599,2,6,0,0,0,0,0
BA1653,BL,7,1,3678,6,0,0,1,0,0,0
BA1653,BL,7,1,3706,6,0,0,0,0,1,0
BA1653,BL,7,1,3733,6,8,2,0,1,0,0
BA1653,BL,7,1,3743,8,7,0,0,0,0,0
BA1653,BL,7,1,3769,7,0,0,0,0,0,1
BA1653,BL,7,1,3837,7,8,2,0,1,0,0
BA1653,BL,7,1,3841,8,0,0,0,0,0,1
BA1653,BL,7,1,3842,8,0,0,0,1,0,0
BA1653,BL,7,1,3847,8,9,0,0,0,0,0
BA1653,BL,7,1,3857,9,10,0,0,0,0,0
BA1653,BL,7,1,3868,10,0,0,0,0,0,1
BA1653,BL,7,1,3932,10,2,0,0,0,0,0
BA1653,BL,7,1,3933,2,6,0,0,0,0,0
BA1653,BL,7,1,4098,6,8,2,0,1,0,0
BA1653,BL,7,1,4108,8,7,0,0,0,0,0
BA1653,BL,7,1,4210,7,0,0,0,0,0,1
BA1653,BL,7,1,4389,7,0,0,1,0,0,0
BA1653,BL,7,1,4418,7,0,0,0,0,1,0
BA1653,BL,7,1,5436,7,0,0,1,0,0,0
BA1653,BL,7,1,5452,7,0,0,0,0,1,0
BA1653,BL,7,1,5672,7,8,2,0,1,0,0
BA1653,BL,7,1,5682,8,9,0,0,0,0,0
BA1653,BL,7,1,5692,9,10,0,0,0,0,0
BA1653,BL,7,1,5703,10,0,0,0,0,0,1
BA1653,BL,7,1,5767,10,2,0,0,0,0,0
BA1653,BL,7,1,5768,2,6,0,0,0,0,0
BA1653,BL,7,1,5813,6,8,2,0,1,0,0
BA1653,BL,7,1,5823,8,7,0,0,0,0,0
BA1653,BL,7,1,5859,7,0,0,0,0,0,1
BA1653,BL,7,1,5894,7,0,0,1,0,0,0
BA1653,BL,7,1,5918,7,0,0,0,0,1,0
BA1653,BL,7,1,5936,7,8,2,0,1,0,0
BA1653,BL,7,1,5946,8,9,0,0,0,0,0
BA1653,BL,7,1,5956,9,10,0,0,0,0,0
BA1653,BL,7,1,5993,10,0,0,0,0,0,1
BA1653,BL,7,1,6031,10,2,0,0,0,0,0
BA1653,BL,7,1,6032,2,3,0,0,0,0,0
BA1653,BL,7,1,6134,3,5,1,1,0,0,0
BA1653,BL,7,1,6144,5,4,0,0,0,0,0
BA1653,BL,7,1,6279,4,0,0,0,0,1,0
BA1653,BL,7,1,6337,4,5,1,1,0,0,0
BA1653,BL,7,1,6347,5,9,0,0,0,0,0
BA1653,BL,7,1,6356,9,0,0,0,0,1,0
BA1653,BL,7,1,6357,9,10,0,0,0,0,0
BA1653,BL,7,1,6432,10,2,0,0,0,0,0
BA1653,BL,7,1,6433,2,6,0,0,0,0,0
BA1653,BL,7,1,6550,6,8,2,0,1,0,0
BA1653,BL,7,1,6560,8,7,0,0,0,0,0
BA1653,BL,7,1,6585,7,0,0,0,0,0,1
BA1653,BL,7,1,6649,7,0,0,1,0,0,0
BA1653,BL,7,1,6685,7,0,0,0,0,1,0
BA1653,BL,7,1,6929,7,0,0,1,0,0,0
BA1653,BL,7,1,6936,7,0,0,0,0,1,0
BA1653,BL,7,1,6989,7,8,2,0,1,0,0
BA1653,BL,7,1,6999,8,9,0,0,0,0,0
BA1653,BL,7,1,7009,9,-1,0,0,0,0,0
