Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A[1] ,A[2] 
BA1651,EF,1,1,1795,4,5,1,1,0,0,0
BA1651,EF,1,1,1805,5,9,0,0,0,0,0
BA1651,EF,1,1,1815,9,10,0,0,0,0,0
BA1651,EF,1,1,1816,10,0,0,0,0,1,0
BA1651,EF,1,1,1890,10,2,0,0,0,0,0
BA1651,EF,1,1,1891,2,3,0,0,0,0,0
BA1651,EF,1,1,2011,3,5,1,1,0,0,0
BA1651,EF,1,1,2021,5,4,0,0,0,0,0
BA1651,EF,1,1,2024,4,0,0,0,0,1,0
BA1651,EF,1,1,2029,4,5,1,1,0,0,0
BA1651,EF,1,1,2039,5,9,0,0,0,0,0
BA1651,EF,1,1,2049,9,10,0,0,0,0,0
BA1651,EF,1,1,2054,10,0,0,0,0,1,0
BA1651,EF,1,1,2124,10,2,0,0,0,0,0
BA1651,EF,1,1,2125,2,6,0,0,0,0,0
BA1651,EF,1,1,2188,6,8,2,0,1,0,0
BA1651,EF,1,1,2198,8,7,0,0,0,0,0
BA1651,EF,1,1,2208,7,0,0,0,0,0,1
BA1651,EF,1,1,2213,7,8,2,0,1,0,0
BA1651,EF,1,1,2214,8,0,0,0,0,0,1
BA1651,EF,1,1,2223,8,9,0,0,0,0,0
BA1651,EF,1,1,2233,9,10,0,0,0,0,0
BA1651,EF,1,1,2308,10,2,0,0,0,0,0
BA1651,EF,1,1,2309,2,6,0,0,0,0,0
BA1651,EF,1,1,2339,6,0,0,1,0,0,0
BA1651,EF,1,1,2404,6,0,0,0,0,1,0
BA1651,EF,1,1,2478,6,8,2,0,1,0,0
BA1651,EF,1,1,2488,8,7,0,0,0,0,0
BA1651,EF,1,1,2579,7,0,0,0,0,0,1
BA1651,EF,1,1,2584,7,8,2,0,1,0,0
BA1651,EF,1,1,2594,8,9,0,0,0,0,0
BA1651,EF,1,1,2601,9,0,0,0,0,0,1
BA1651,EF,1,1,2604,9,10,0,0,0,0,0
BA1651,EF,1,1,2679,10,2,0,0,0,0,0
BA1651,EF,1,1,2680,2,6,0,0,0,0,0
BA1651,EF,1,1,2691,6,8,2,0,1,0,0
BA1651,EF,1,1,2701,8,7,0,0,0,0,0
BA1651,EF,1,1,2736,7,0,0,0,0,0,1
BA1651,EF,1,1,2737,7,8,2,0,1,0,0
BA1651,EF,1,1,2747,8,9,0,0,0,0,0
BA1651,EF,1,1,2757,9,10,0,0,0,0,0
BA1651,EF,1,1,2782,10,0,0,0,0,0,1
BA1651,EF,1,1,2832,10,2,0,0,0,0,0
BA1651,EF,1,1,2833,2,3,0,0,0,0,0
BA1651,EF,1,1,2869,3,0,0,0,1,0,0
BA1651,EF,1,1,2880,3,0,0,0,0,0,1
BA1651,EF,1,1,2897,3,0,0,0,1,0,0
BA1651,EF,1,1,2913,3,0,0,0,0,0,1
BA1651,EF,1,1,2920,3,0,0,0,1,0,0
BA1651,EF,1,1,2969,3,0,0,0,0,0,1
BA1651,EF,1,1,3023,3,5,1,1,0,0,0
BA1651,EF,1,1,3033,5,4,0,0,0,0,0
BA1651,EF,1,1,3068,4,0,0,0,0,1,0
BA1651,EF,1,1,3071,4,5,1,1,0,0,0
BA1651,EF,1,1,3081,5,9,0,0,0,0,0
BA1651,EF,1,1,3091,9,10,0,0,0,0,0
BA1651,EF,1,1,3096,10,0,0,0,0,1,0
BA1651,EF,1,1,3166,10,2,0,0,0,0,0
BA1651,EF,1,1,3167,2,6,0,0,0,0,0
BA1651,EF,1,1,3350,6,8,2,0,1,0,0
BA1651,EF,1,1,3360,8,7,0,0,0,0,0
BA1651,EF,1,1,3389,7,0,0,0,0,0,1
BA1651,EF,1,1,3429,7,8,2,0,1,0,0
BA1651,EF,1,1,3439,8,9,0,0,0,0,0
BA1651,EF,1,1,3449,9,-1,0,0,0,0,0
