Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A[1] ,A[2] 
BA1653,BL,2,1,2848,10,2,0,0,0,0,0
BA1653,BL,2,1,2849,2,6,0,0,0,0,0
BA1653,BL,2,1,2894,6,0,0,1,0,0,0
BA1653,BL,2,1,2898,6,0,0,0,0,1,0
BA1653,BL,2,1,2948,6,8,2,0,1,0,0
BA1653,BL,2,1,2958,8,7,0,0,0,0,0
BA1653,BL,2,1,2972,7,0,0,0,0,0,1
BA1653,BL,2,1,3110,7,8,2,0,1,0,0
BA1653,BL,2,1,3112,8,0,0,0,0,0,1
BA1653,BL,2,1,3120,8,9,0,0,0,0,0
BA1653,BL,2,1,3130,9,10,0,0,0,0,0
BA1653,BL,2,1,3134,10,0,0,0,1,0,0
BA1653,BL,2,1,3136,10,0,0,0,0,0,1
BA1653,BL,2,1,3205,10,2,0,0,0,0,0
BA1653,BL,2,1,3206,2,6,0,0,0,0,0
BA1653,BL,2,1,3322,6,8,2,0,1,0,0
BA1653,BL,2,1,3331,8,0,0,0,0,0,1
BA1653,BL,2,1,3332,8,7,0,0,0,0,0
BA1653,BL,2,1,3337,7,8,2,0,1,0,0
BA1653,BL,2,1,3342,8,0,0,0,0,0,1
BA1653,BL,2,1,3347,8,9,0,0,1,0,0
BA1653,BL,2,1,3357,9,10,0,0,0,0,0
BA1653,BL,2,1,3366,10,0,0,0,0,0,1
BA1653,BL,2,1,3432,10,2,0,0,0,0,0
BA1653,BL,2,1,3433,2,3,0,0,0,0,0
BA1653,BL,2,1,3496,3,5,1,1,0,0,0
BA1653,BL,2,1,3506,5,4,0,0,0,0,0
BA1653,BL,2,1,3520,4,0,0,0,0,1,0
BA1653,BL,2,1,3567,4,5,1,1,0,0,0
BA1653,BL,2,1,3577,5,9,0,0,0,0,0
BA1653,BL,2,1,3587,9,10,0,0,0,0,0
BA1653,BL,2,1,3590,10,0,0,0,0,1,0
BA1653,BL,2,1,3662,10,2,0,0,0,0,0
BA1653,BL,2,1,3663,2,6,0,0,0,0,0
BA1653,BL,2,1,3796,6,8,2,0,1,0,0
BA1653,BL,2,1,3806,8,7,0,0,0,0,0
BA1653,BL,2,1,3834,7,0,0,0,0,0,1
BA1653,BL,2,1,3902,7,0,0,1,0,0,0
BA1653,BL,2,1,3929,7,0,0,0,0,1,0
BA1653,BL,2,1,3962,7,8,2,0,1,0,0
BA1653,BL,2,1,3972,8,9,0,0,0,0,0
BA1653,BL,2,1,3982,9,10,0,0,0,0,0
BA1653,BL,2,1,3998,10,0,0,0,0,0,1
BA1653,BL,2,1,4057,10,2,0,0,0,0,0
BA1653,BL,2,1,4058,2,6,0,0,0,0,0
BA1653,BL,2,1,4127,6,8,2,0,1,0,0
BA1653,BL,2,1,4137,8,7,0,0,0,0,0
BA1653,BL,2,1,4184,7,0,0,0,0,0,1
BA1653,BL,2,1,4521,7,8,2,0,1,0,0
BA1653,BL,2,1,4531,8,9,0,0,0,0,0
BA1653,BL,2,1,4541,9,10,0,0,0,0,0
BA1653,BL,2,1,4548,10,0,0,0,0,0,1
BA1653,BL,2,1,4616,10,2,0,0,0,0,0
BA1653,BL,2,1,4617,2,3,0,0,0,0,0
BA1653,BL,2,1,4670,3,5,1,1,0,0,0
BA1653,BL,2,1,4680,5,4,0,0,0,0,0
BA1653,BL,2,1,4705,4,0,0,0,0,1,0
BA1653,BL,2,1,4831,4,5,1,1,0,0,0
BA1653,BL,2,1,4841,5,9,0,0,0,0,0
BA1653,BL,2,1,4851,9,10,0,0,0,0,0
BA1653,BL,2,1,4852,10,0,0,0,0,1,0
BA1653,BL,2,1,4926,10,2,0,0,0,0,0
BA1653,BL,2,1,4927,2,3,0,0,0,0,0
BA1653,BL,2,1,4989,3,5,1,1,0,0,0
BA1653,BL,2,1,4999,5,4,0,0,0,0,0
BA1653,BL,2,1,5016,4,0,0,0,0,1,0
BA1653,BL,2,1,5077,4,5,1,1,0,0,0
BA1653,BL,2,1,5087,5,9,0,0,0,0,0
BA1653,BL,2,1,5097,9,-1,0,0,0,0,0
