Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A[1] ,A[2] 
BA1650,BL,1,1,42412,7,0,0,0,0,0,1
BA1650,BL,1,1,50328,7,0,0,1,0,0,0
BA1650,BL,1,1,50365,7,0,0,0,0,1,0
BA1650,BL,1,1,320627,7,0,0,1,0,0,0
BA1650,BL,1,1,320637,7,0,0,0,0,1,0
BA1650,BL,1,1,320723,7,0,0,1,0,0,0
BA1650,BL,1,1,320728,7,0,0,0,0,1,0
BA1650,BL,1,1,342528,7,8,2,0,1,0,0
BA1650,BL,1,1,342536,8,0,0,0,0,0,1
BA1650,BL,1,1,342538,8,9,0,0,0,0,0
BA1650,BL,1,1,342548,9,10,0,0,0,0,0
BA1650,BL,1,1,342623,10,2,0,0,0,0,0
BA1650,BL,1,1,342624,2,6,0,0,0,0,0
BA1650,BL,1,1,344027,6,8,2,0,1,0,0
BA1650,BL,1,1,344037,8,7,0,0,0,0,0
BA1650,BL,1,1,344039,7,0,0,0,0,0,1
BA1650,BL,1,1,344161,7,8,2,0,1,0,0
BA1650,BL,1,1,344171,8,9,0,0,0,0,0
BA1650,BL,1,1,344173,9,0,0,0,0,0,1
BA1650,BL,1,1,344181,9,10,0,0,0,0,0
BA1650,BL,1,1,344256,10,2,0,0,0,0,0
BA1650,BL,1,1,344257,2,6,0,0,0,0,0
BA1650,BL,1,1,344424,6,8,2,0,1,0,0
BA1650,BL,1,1,344434,8,7,0,0,0,0,0
BA1650,BL,1,1,344436,7,0,0,0,0,0,1
BA1650,BL,1,1,344611,7,8,2,0,1,0,0
BA1650,BL,1,1,344621,8,9,0,0,0,0,0
BA1650,BL,1,1,344626,9,0,0,0,0,0,1
BA1650,BL,1,1,344631,9,10,0,0,0,0,0
BA1650,BL,1,1,344706,10,2,0,0,0,0,0
BA1650,BL,1,1,344707,2,3,0,0,0,0,0
BA1650,BL,1,1,344787,3,5,1,1,0,0,0
BA1650,BL,1,1,344797,5,4,0,0,0,0,0
BA1650,BL,1,1,344842,4,0,0,0,0,1,0
BA1650,BL,1,1,344892,4,0,0,0,1,0,0
BA1650,BL,1,1,344938,4,0,0,0,0,0,1
BA1650,BL,1,1,345026,4,5,1,1,0,0,0
BA1650,BL,1,1,345036,5,9,0,0,0,0,0
BA1650,BL,1,1,345045,9,0,0,0,0,1,0
BA1650,BL,1,1,345046,9,10,0,0,0,0,0
BA1650,BL,1,1,345121,10,2,0,0,0,0,0
BA1650,BL,1,1,345122,2,3,0,0,0,0,0
BA1650,BL,1,1,345190,3,0,0,0,1,0,0
BA1650,BL,1,1,345276,3,0,0,0,0,0,1
BA1650,BL,1,1,350404,3,5,1,1,0,0,0
BA1650,BL,1,1,350414,5,4,0,0,0,0,0
BA1650,BL,1,1,350428,4,0,0,0,0,1,0
BA1650,BL,1,1,361632,4,5,1,1,0,0,0
BA1650,BL,1,1,361642,5,9,0,0,0,0,0
BA1650,BL,1,1,361650,9,0,0,0,0,1,0
BA1650,BL,1,1,361652,9,10,0,0,0,0,0
BA1650,BL,1,1,361727,10,2,0,0,0,0,0
BA1650,BL,1,1,361728,2,6,0,0,0,0,0
BA1650,BL,1,1,363722,6,8,2,0,1,0,0
BA1650,BL,1,1,363731,8,0,0,0,0,0,1
BA1650,BL,1,1,363732,8,7,0,0,0,0,0
BA1650,BL,1,1,363847,7,8,2,0,1,0,0
BA1650,BL,1,1,363857,8,9,0,0,0,0,0
BA1650,BL,1,1,363859,9,0,0,0,0,0,1
BA1650,BL,1,1,363867,9,10,0,0,0,0,0
BA1650,BL,1,1,363942,10,2,0,0,0,0,0
BA1650,BL,1,1,363943,2,6,0,0,0,0,0
BA1650,BL,1,1,364234,6,8,2,0,1,0,0
BA1650,BL,1,1,364244,8,7,0,0,0,0,0
BA1650,BL,1,1,364245,7,0,0,0,0,0,1
BA1650,BL,1,1,364312,7,8,2,0,1,0,0
BA1650,BL,1,1,364322,8,9,0,0,0,0,0
BA1650,BL,1,1,364329,9,0,0,0,0,0,1
BA1650,BL,1,1,364332,9,10,0,0,0,0,0
BA1650,BL,1,1,364407,10,2,0,0,0,0,0
BA1650,BL,1,1,364408,2,6,0,0,0,0,0
BA1650,BL,1,1,364516,6,8,2,0,1,0,0
BA1650,BL,1,1,364526,8,7,0,0,0,0,0
BA1650,BL,1,1,364539,7,0,0,0,0,0,1
BA1650,BL,1,1,364616,7,8,2,0,1,0,0
BA1650,BL,1,1,364626,8,9,0,0,0,0,0
BA1650,BL,1,1,364635,9,0,0,0,0,0,1
BA1650,BL,1,1,364636,9,10,0,0,0,0,0
BA1650,BL,1,1,364711,10,2,0,0,0,0,0
BA1650,BL,1,1,364712,2,3,0,0,0,0,0
BA1650,BL,1,1,364720,3,0,0,0,1,0,0
BA1650,BL,1,1,364790,3,0,0,0,0,0,1
BA1650,BL,1,1,364846,3,5,1,1,0,0,0
BA1650,BL,1,1,364856,5,4,0,0,0,0,0
BA1650,BL,1,1,364895,4,0,0,0,0,1,0
BA1650,BL,1,1,364901,4,5,1,1,0,0,0
BA1650,BL,1,1,364911,5,9,0,0,0,0,0
BA1650,BL,1,1,364917,9,0,0,0,0,1,0
BA1650,BL,1,1,364921,9,10,0,0,0,0,0
BA1650,BL,1,1,364996,10,2,0,0,0,0,0
BA1650,BL,1,1,364997,2,6,0,0,0,0,0
BA1650,BL,1,1,365336,6,8,2,0,1,0,0
BA1650,BL,1,1,365346,8,7,0,0,0,0,0
BA1650,BL,1,1,365354,7,0,0,0,0,0,1
BA1650,BL,1,1,365609,7,0,0,1,0,0,0
BA1650,BL,1,1,365643,7,0,0,0,0,1,0
BA1650,BL,1,1,365704,7,8,2,0,1,0,0
BA1650,BL,1,1,365714,8,9,0,0,0,0,0
BA1650,BL,1,1,365724,9,-1,0,0,0,0,0
