Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A[1] ,A[2] 
BA1650,BL,3,1,1222,4,5,1,1,0,0,0
BA1650,BL,3,1,1232,5,9,0,0,0,0,0
BA1650,BL,3,1,1237,9,0,0,0,0,1,0
BA1650,BL,3,1,1242,9,10,0,0,0,0,0
BA1650,BL,3,1,1317,10,2,0,0,0,0,0
BA1650,BL,3,1,1318,2,6,0,0,0,0,0
BA1650,BL,3,1,1487,6,8,2,0,1,0,0
BA1650,BL,3,1,1497,8,7,0,0,0,0,0
BA1650,BL,3,1,1517,7,0,0,0,0,0,1
BA1650,BL,3,1,1522,7,8,2,0,1,0,0
BA1650,BL,3,1,1532,8,9,0,0,0,0,0
BA1650,BL,3,1,1540,9,0,0,0,0,0,1
BA1650,BL,3,1,1542,9,10,0,0,0,0,0
BA1650,BL,3,1,1617,10,2,0,0,0,0,0
BA1650,BL,3,1,1618,2,6,0,0,0,0,0
BA1650,BL,3,1,1650,6,8,2,0,1,0,0
BA1650,BL,3,1,1660,8,7,0,0,0,0,0
BA1650,BL,3,1,1666,7,0,0,0,0,0,1
BA1650,BL,3,1,1677,7,8,2,0,1,0,0
BA1650,BL,3,1,1679,8,0,0,0,0,0,1
BA1650,BL,3,1,1687,8,9,0,0,0,0,0
BA1650,BL,3,1,1697,9,10,0,0,0,0,0
BA1650,BL,3,1,1710,10,0,0,0,1,0,0
BA1650,BL,3,1,1711,10,0,0,0,0,0,1
BA1650,BL,3,1,1772,10,2,0,0,0,0,0
BA1650,BL,3,1,1773,2,6,0,0,0,0,0
BA1650,BL,3,1,1810,6,0,0,1,0,0,0
BA1650,BL,3,1,1819,6,0,0,0,0,1,0
BA1650,BL,3,1,1821,6,0,0,1,0,0,0
BA1650,BL,3,1,1862,6,0,0,0,0,1,0
BA1650,BL,3,1,1865,6,0,0,1,0,0,0
BA1650,BL,3,1,1872,6,0,0,0,0,1,0
BA1650,BL,3,1,1874,6,0,0,1,0,0,0
BA1650,BL,3,1,1884,6,0,0,0,0,1,0
BA1650,BL,3,1,1918,6,8,2,0,1,0,0
BA1650,BL,3,1,1928,8,7,0,0,0,0,0
BA1650,BL,3,1,1934,7,0,0,0,0,0,1
BA1650,BL,3,1,1943,7,8,2,0,1,0,0
BA1650,BL,3,1,1953,8,9,0,0,0,0,0
BA1650,BL,3,1,1963,9,10,0,0,0,0,0
BA1650,BL,3,1,1967,10,0,0,0,0,0,1
BA1650,BL,3,1,1978,10,0,0,0,1,0,0
BA1650,BL,3,1,2006,10,0,0,0,0,0,1
BA1650,BL,3,1,2038,10,2,0,0,0,0,0
BA1650,BL,3,1,2039,2,3,0,0,0,0,0
BA1650,BL,3,1,2055,3,0,0,0,1,0,0
BA1650,BL,3,1,2067,3,0,0,0,0,0,1
BA1650,BL,3,1,2068,3,0,0,0,1,0,0
BA1650,BL,3,1,2084,3,0,0,0,0,0,1
BA1650,BL,3,1,2091,3,0,0,0,1,0,0
BA1650,BL,3,1,2093,3,0,0,0,0,0,1
BA1650,BL,3,1,2099,3,0,0,0,1,0,0
BA1650,BL,3,1,2134,3,0,0,0,0,0,1
BA1650,BL,3,1,2137,3,0,0,0,1,0,0
BA1650,BL,3,1,2152,3,0,0,0,0,0,1
BA1650,BL,3,1,2197,3,5,1,1,0,0,0
BA1650,BL,3,1,2207,5,4,0,0,0,0,0
BA1650,BL,3,1,2214,4,0,0,0,0,1,0
BA1650,BL,3,1,2217,4,5,1,1,0,0,0
BA1650,BL,3,1,2227,5,9,0,0,0,0,0
BA1650,BL,3,1,2228,9,0,0,0,0,1,0
BA1650,BL,3,1,2231,9,0,0,1,0,0,0
BA1650,BL,3,1,2237,9,10,0,0,0,0,0
BA1650,BL,3,1,2241,10,0,0,0,0,1,0
BA1650,BL,3,1,2312,10,2,0,0,0,0,0
BA1650,BL,3,1,2313,2,6,0,0,0,0,0
BA1650,BL,3,1,2365,6,8,2,0,1,0,1
BA1650,BL,3,1,2375,8,7,0,0,0,0,0
BA1650,BL,3,1,2388,7,8,2,0,1,0,0
BA1650,BL,3,1,2398,8,9,0,0,0,0,0
BA1650,BL,3,1,2403,9,0,0,0,0,0,1
BA1650,BL,3,1,2408,9,-1,0,0,0,0,0
