Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A[1] ,A[2] 
BA1650,EF,1,1,1939,2,3,0,0,0,0,0
BA1650,EF,1,1,2000,3,5,1,1,0,0,0
BA1650,EF,1,1,2010,5,4,0,0,0,0,0
BA1650,EF,1,1,2050,4,0,0,0,0,1,0
BA1650,EF,1,1,2051,4,5,1,1,0,0,0
BA1650,EF,1,1,2060,5,0,0,0,0,1,0
BA1650,EF,1,1,2061,5,9,0,0,0,0,0
BA1650,EF,1,1,2071,9,10,0,0,0,0,0
BA1650,EF,1,1,2146,10,2,0,0,0,0,0
BA1650,EF,1,1,2147,2,3,0,0,0,0,0
BA1650,EF,1,1,2213,3,5,1,1,0,0,0
BA1650,EF,1,1,2223,5,4,0,0,0,0,0
BA1650,EF,1,1,2252,4,0,0,0,0,1,0
BA1650,EF,1,1,2308,4,0,0,0,1,0,0
BA1650,EF,1,1,2427,4,0,0,0,0,0,1
BA1650,EF,1,1,2539,4,5,1,1,0,0,0
BA1650,EF,1,1,2549,5,9,0,0,0,0,0
BA1650,EF,1,1,2555,9,0,0,0,0,1,0
BA1650,EF,1,1,2559,9,10,0,0,0,0,0
BA1650,EF,1,1,2634,10,2,0,0,0,0,0
BA1650,EF,1,1,2635,2,6,0,0,0,0,0
BA1650,EF,1,1,2743,6,0,0,1,0,0,0
BA1650,EF,1,1,2758,6,0,0,0,0,1,0
BA1650,EF,1,1,2807,6,8,2,0,1,0,0
BA1650,EF,1,1,2817,8,7,0,0,0,0,0
BA1650,EF,1,1,2849,7,0,0,0,0,0,1
BA1650,EF,1,1,2895,7,8,2,0,1,0,0
BA1650,EF,1,1,2905,8,9,0,0,0,0,0
BA1650,EF,1,1,2915,9,10,0,0,0,0,0
BA1650,EF,1,1,2948,10,0,0,0,0,0,1
BA1650,EF,1,1,2990,10,2,0,0,0,0,0
BA1650,EF,1,1,2991,2,6,0,0,0,0,0
BA1650,EF,1,1,3091,6,8,2,0,1,0,0
BA1650,EF,1,1,3101,8,7,0,0,0,0,0
BA1650,EF,1,1,3128,7,0,0,0,0,0,1
BA1650,EF,1,1,3228,7,8,2,0,1,0,0
BA1650,EF,1,1,3238,8,9,0,0,0,0,0
BA1650,EF,1,1,3248,9,10,0,0,0,0,0
BA1650,EF,1,1,3251,10,0,0,0,0,0,1
BA1650,EF,1,1,3323,10,2,0,0,0,0,0
BA1650,EF,1,1,3324,2,6,0,0,0,0,0
BA1650,EF,1,1,3358,6,8,2,0,1,0,0
BA1650,EF,1,1,3368,8,7,0,0,0,0,0
BA1650,EF,1,1,3425,7,0,0,0,0,0,1
BA1650,EF,1,1,3458,7,8,2,0,1,0,0
BA1650,EF,1,1,3468,8,9,0,0,0,0,0
BA1650,EF,1,1,3478,9,10,0,0,0,0,0
BA1650,EF,1,1,3486,10,0,0,0,0,0,1
BA1650,EF,1,1,3553,10,2,0,0,0,0,0
BA1650,EF,1,1,3554,2,3,0,0,0,0,0
BA1650,EF,1,1,3583,3,5,1,1,0,0,0
BA1650,EF,1,1,3593,5,4,0,0,0,0,0
BA1650,EF,1,1,3608,4,0,0,0,0,1,0
BA1650,EF,1,1,3613,4,5,1,1,0,0,0
BA1650,EF,1,1,3618,5,0,0,0,0,1,0
BA1650,EF,1,1,3621,5,0,0,1,0,0,0
BA1650,EF,1,1,3623,5,9,0,0,0,0,0
BA1650,EF,1,1,3631,9,0,0,0,0,1,0
BA1650,EF,1,1,3633,9,10,0,0,0,0,0
BA1650,EF,1,1,3708,10,2,0,0,0,0,0
BA1650,EF,1,1,3709,2,6,0,0,0,0,0
BA1650,EF,1,1,3817,6,8,2,0,1,0,0
BA1650,EF,1,1,3827,8,7,0,0,0,0,0
BA1650,EF,1,1,3849,7,0,0,0,0,0,1
BA1650,EF,1,1,3889,7,8,2,0,1,0,0
BA1650,EF,1,1,3899,8,9,0,0,0,0,0
BA1650,EF,1,1,3909,9,-1,0,0,0,0,0
