Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A[1] ,A[2] 
BA1653,EF,7,1,5266,4,5,1,1,0,0,0
BA1653,EF,7,1,5276,5,9,0,0,0,0,0
BA1653,EF,7,1,5286,9,10,0,0,0,0,0
BA1653,EF,7,1,5288,10,0,0,0,0,1,0
BA1653,EF,7,1,5361,10,2,0,0,0,0,0
BA1653,EF,7,1,5362,2,3,0,0,0,0,0
BA1653,EF,7,1,5401,3,5,1,1,0,0,0
BA1653,EF,7,1,5411,5,4,0,0,0,0,0
BA1653,EF,7,1,5430,4,0,0,0,0,1,0
BA1653,EF,7,1,5685,4,0,0,0,1,0,0
BA1653,EF,7,1,5713,4,0,0,0,0,0,1
BA1653,EF,7,1,5757,4,5,1,1,0,0,0
BA1653,EF,7,1,5767,5,9,0,0,0,0,0
BA1653,EF,7,1,5777,9,10,0,0,0,0,0
BA1653,EF,7,1,5778,10,0,0,0,0,1,0
BA1653,EF,7,1,5852,10,2,0,0,0,0,0
BA1653,EF,7,1,5853,2,6,0,0,0,0,0
BA1653,EF,7,1,5884,6,0,0,1,0,0,0
BA1653,EF,7,1,5909,6,0,0,0,0,1,0
BA1653,EF,7,1,5936,6,8,2,0,1,0,0
BA1653,EF,7,1,5946,8,7,0,0,0,0,0
BA1653,EF,7,1,5960,7,0,0,0,0,0,1
BA1653,EF,7,1,6036,7,8,2,0,1,0,0
BA1653,EF,7,1,6046,8,9,0,0,0,0,0
BA1653,EF,7,1,6056,9,10,0,0,0,0,0
BA1653,EF,7,1,6063,10,0,0,0,0,0,1
BA1653,EF,7,1,6131,10,2,0,0,0,0,0
BA1653,EF,7,1,6132,2,6,0,0,0,0,0
BA1653,EF,7,1,6176,6,8,2,0,1,0,0
BA1653,EF,7,1,6180,8,0,0,0,0,0,1
BA1653,EF,7,1,6186,8,7,0,0,0,0,0
BA1653,EF,7,1,6189,7,8,2,0,1,0,0
BA1653,EF,7,1,6199,8,9,0,0,0,0,0
BA1653,EF,7,1,6209,9,10,0,0,0,0,0
BA1653,EF,7,1,6216,10,0,0,0,0,0,1
BA1653,EF,7,1,6284,10,2,0,0,0,0,0
BA1653,EF,7,1,6285,2,6,0,0,0,0,0
BA1653,EF,7,1,6406,6,8,2,0,1,0,0
BA1653,EF,7,1,6416,8,7,0,0,0,0,0
BA1653,EF,7,1,6440,7,0,0,0,0,0,1
BA1653,EF,7,1,6591,7,8,2,0,1,0,0
BA1653,EF,7,1,6601,8,9,0,0,0,0,0
BA1653,EF,7,1,6611,9,10,0,0,0,0,0
BA1653,EF,7,1,6630,10,0,0,0,0,0,1
BA1653,EF,7,1,6686,10,2,0,0,0,0,0
BA1653,EF,7,1,6687,2,3,0,0,0,0,0
BA1653,EF,7,1,6736,3,5,1,1,0,0,0
BA1653,EF,7,1,6746,5,4,0,0,0,0,0
BA1653,EF,7,1,6783,4,0,0,0,0,1,0
BA1653,EF,7,1,6866,4,5,1,1,0,0,0
BA1653,EF,7,1,6876,5,9,0,0,0,0,0
BA1653,EF,7,1,6883,9,0,0,0,0,1,0
BA1653,EF,7,1,6886,9,10,0,0,0,0,0
BA1653,EF,7,1,6961,10,2,0,0,0,0,0
BA1653,EF,7,1,6962,2,6,0,0,0,0,0
BA1653,EF,7,1,7033,6,8,2,0,1,0,0
BA1653,EF,7,1,7034,8,0,0,0,0,0,1
BA1653,EF,7,1,7037,8,0,0,0,1,0,0
BA1653,EF,7,1,7043,8,7,0,0,0,0,0
BA1653,EF,7,1,7063,7,0,0,0,0,0,1
BA1653,EF,7,1,7115,7,0,0,1,0,0,0
BA1653,EF,7,1,7145,7,0,0,0,0,1,0
BA1653,EF,7,1,7194,7,8,2,0,1,0,0
BA1653,EF,7,1,7200,8,0,0,0,0,0,1
BA1653,EF,7,1,7201,8,0,0,0,1,0,0
BA1653,EF,7,1,7204,8,9,0,0,0,0,0
BA1653,EF,7,1,7214,9,-1,0,0,0,0,0
