Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A[1] ,A[2] 
BA1651,AG,6,1,11330,6,0,0,0,0,1,0
BA1651,AG,6,1,11337,6,0,0,1,0,0,0
BA1651,AG,6,1,11379,6,0,0,0,0,1,0
BA1651,AG,6,1,11399,6,0,0,1,0,0,0
BA1651,AG,6,1,11430,6,0,0,0,0,1,0
BA1651,AG,6,1,11436,6,0,0,1,0,0,0
BA1651,AG,6,1,11464,6,0,0,0,0,1,0
BA1651,AG,6,1,11593,6,0,0,1,0,0,0
BA1651,AG,6,1,11629,6,0,0,0,0,1,0
BA1651,AG,6,1,12229,6,0,0,1,0,0,0
BA1651,AG,6,1,12241,6,0,0,0,0,1,0
BA1651,AG,6,1,12244,6,0,0,1,0,0,0
BA1651,AG,6,1,12276,6,0,0,0,0,1,0
BA1651,AG,6,1,13378,6,0,0,1,0,0,0
BA1651,AG,6,1,13463,6,0,0,0,0,1,0
BA1651,AG,6,1,14260,6,0,0,1,0,0,0
BA1651,AG,6,1,14278,6,0,0,0,0,1,0
BA1651,AG,6,1,15865,6,0,0,1,0,0,0
BA1651,AG,6,1,15872,6,0,0,0,0,1,0
BA1651,AG,6,1,15879,6,0,0,1,0,0,0
BA1651,AG,6,1,15926,6,0,0,0,0,1,0
BA1651,AG,6,1,18115,6,0,0,1,0,0,0
BA1651,AG,6,1,18146,6,0,0,0,0,1,0
BA1651,AG,6,1,18449,6,0,0,1,0,0,0
BA1651,AG,6,1,18473,6,0,0,0,0,1,0
BA1651,AG,6,1,18706,6,0,0,1,0,0,0
BA1651,AG,6,1,18751,6,0,0,0,0,1,0
BA1651,AG,6,1,19495,6,0,0,1,0,0,0
BA1651,AG,6,1,19516,6,0,0,0,0,1,0
BA1651,AG,6,1,22443,6,0,0,1,0,0,0
BA1651,AG,6,1,22481,6,0,0,0,0,1,0
BA1651,AG,6,1,23139,6,0,0,1,0,0,0
BA1651,AG,6,1,23246,6,0,0,0,0,1,0
BA1651,AG,6,1,23249,6,0,0,1,0,0,0
BA1651,AG,6,1,23261,6,0,0,0,0,1,0
BA1651,AG,6,1,23306,6,0,0,1,0,0,0
BA1651,AG,6,1,23335,6,0,0,0,0,1,0
BA1651,AG,6,1,23727,6,0,0,1,0,0,0
BA1651,AG,6,1,23784,6,0,0,0,0,1,0
BA1651,AG,6,1,23932,6,0,0,1,0,0,0
BA1651,AG,6,1,23950,6,0,0,0,0,1,0
BA1651,AG,6,1,23955,6,0,0,1,0,0,0
BA1651,AG,6,1,24089,6,0,0,0,0,1,0
BA1651,AG,6,1,24244,6,0,0,1,0,0,0
BA1651,AG,6,1,24257,6,0,0,0,0,1,0
BA1651,AG,6,1,24264,6,0,0,1,0,0,0
BA1651,AG,6,1,24286,6,0,0,0,0,1,0
BA1651,AG,6,1,24376,6,0,0,1,0,0,0
BA1651,AG,6,1,24404,6,0,0,0,0,1,0
BA1651,AG,6,1,25851,6,0,0,1,0,0,0
BA1651,AG,6,1,25898,6,0,0,0,0,1,0
BA1651,AG,6,1,29113,6,0,0,1,0,0,0
BA1651,AG,6,1,29225,6,0,0,0,0,1,0
BA1651,AG,6,1,29241,6,0,0,1,0,0,0
BA1651,AG,6,1,29286,6,0,0,0,0,1,0
BA1651,AG,6,1,29397,6,0,0,1,0,0,0
BA1651,AG,6,1,29502,6,0,0,0,0,1,0
BA1651,AG,6,1,31856,6,0,0,1,0,0,0
BA1651,AG,6,1,31912,6,0,0,0,0,1,0
BA1651,AG,6,1,32002,6,0,0,1,0,0,0
BA1651,AG,6,1,32033,6,0,0,0,0,1,0
BA1651,AG,6,1,32137,6,0,0,1,0,0,0
BA1651,AG,6,1,32182,6,0,0,0,0,1,0
BA1651,AG,6,1,41799,6,0,0,1,0,0,0
BA1651,AG,6,1,41827,6,0,0,0,0,1,0
BA1651,AG,6,1,41994,6,0,0,1,0,0,0
BA1651,AG,6,1,42068,6,0,0,0,0,1,0
BA1651,AG,6,1,42169,6,0,0,1,0,0,0
BA1651,AG,6,1,42293,6,0,0,0,0,1,0
BA1651,AG,6,1,42381,6,0,0,1,0,0,0
BA1651,AG,6,1,42428,6,0,0,0,0,1,0
BA1651,AG,6,1,45486,6,0,0,1,0,0,0
BA1651,AG,6,1,45551,6,0,0,0,0,1,0
BA1651,AG,6,1,348785,6,0,0,1,0,0,0
BA1651,AG,6,1,348843,6,0,0,0,0,1,0
BA1651,AG,6,1,349035,6,0,0,1,0,0,0
BA1651,AG,6,1,349053,6,0,0,0,0,1,0
BA1651,AG,6,1,383176,6,8,2,0,1,0,0
BA1651,AG,6,1,383186,8,9,0,0,0,0,0
BA1651,AG,6,1,383190,9,0,0,0,0,0,1
BA1651,AG,6,1,383196,9,10,0,0,0,0,0
BA1651,AG,6,1,383246,10,2,0,0,0,0,0
BA1651,AG,6,1,383247,2,6,0,0,0,0,0
BA1651,AG,6,1,388167,6,8,2,0,1,0,0
BA1651,AG,6,1,388177,8,9,0,0,0,0,0
BA1651,AG,6,1,388187,9,10,0,0,0,0,0
BA1651,AG,6,1,388192,10,0,0,0,1,0,1
BA1651,AG,6,1,388195,10,0,0,0,0,0,1
BA1651,AG,6,1,388237,10,2,0,0,0,0,0
BA1651,AG,6,1,388238,2,6,0,0,0,0,0
BA1651,AG,6,1,388326,6,8,2,0,1,0,0
BA1651,AG,6,1,388336,8,9,0,0,0,0,0
BA1651,AG,6,1,388346,9,10,0,0,0,0,0
BA1651,AG,6,1,388356,10,0,0,0,0,0,1
BA1651,AG,6,1,388396,10,2,0,0,0,0,0
BA1651,AG,6,1,388397,2,3,0,0,0,0,0
BA1651,AG,6,1,388536,3,0,0,0,1,0,0
BA1651,AG,6,1,388643,3,0,0,0,0,0,1
BA1651,AG,6,1,389251,3,0,0,0,1,0,0
BA1651,AG,6,1,389268,3,0,0,0,0,0,1
BA1651,AG,6,1,389777,3,0,0,0,1,0,0
BA1651,AG,6,1,389865,3,0,0,0,0,0,1
BA1651,AG,6,1,390047,3,0,0,0,1,0,0
BA1651,AG,6,1,390057,3,0,0,0,0,0,1
BA1651,AG,6,1,390078,3,0,0,0,1,0,0
BA1651,AG,6,1,390104,3,0,0,0,0,0,1
BA1651,AG,6,1,390123,3,0,0,0,1,0,0
BA1651,AG,6,1,390154,3,0,0,0,0,0,1
BA1651,AG,6,1,390466,3,0,0,0,1,0,0
BA1651,AG,6,1,390488,3,0,0,0,0,0,1
BA1651,AG,6,1,391218,3,0,0,0,1,0,0
BA1651,AG,6,1,391281,3,0,0,0,0,0,1
BA1651,AG,6,1,391510,3,0,0,0,1,0,0
BA1651,AG,6,1,391534,3,0,0,0,0,0,1
BA1651,AG,6,1,391695,3,0,0,0,1,0,0
BA1651,AG,6,1,391727,3,0,0,0,0,0,1
BA1651,AG,6,1,391732,3,0,0,0,1,0,0
BA1651,AG,6,1,391740,3,0,0,0,0,0,1
BA1651,AG,6,1,391876,3,0,0,0,1,0,0
BA1651,AG,6,1,391887,3,0,0,0,0,0,1
BA1651,AG,6,1,392096,3,0,0,0,1,0,0
BA1651,AG,6,1,392147,3,0,0,0,0,0,1
BA1651,AG,6,1,392299,3,0,0,0,1,0,0
BA1651,AG,6,1,392382,3,0,0,0,0,0,1
BA1651,AG,6,1,392951,3,0,0,0,1,0,0
BA1651,AG,6,1,392960,3,0,0,0,0,0,1
BA1651,AG,6,1,393045,3,0,0,0,1,0,0
BA1651,AG,6,1,393059,3,0,0,0,0,0,1
BA1651,AG,6,1,393070,3,0,0,0,1,0,0
BA1651,AG,6,1,393085,3,0,0,0,0,0,1
BA1651,AG,6,1,393223,3,0,0,0,1,0,0
BA1651,AG,6,1,393251,3,0,0,0,0,0,1
BA1651,AG,6,1,393308,3,0,0,0,1,0,0
BA1651,AG,6,1,393338,3,0,0,0,0,0,1
BA1651,AG,6,1,393350,3,0,0,0,1,0,0
BA1651,AG,6,1,393364,3,0,0,0,0,0,1
BA1651,AG,6,1,393372,3,0,0,0,1,0,0
BA1651,AG,6,1,393385,3,0,0,0,0,0,1
BA1651,AG,6,1,393436,3,0,0,0,1,0,0
BA1651,AG,6,1,393439,3,0,0,0,0,0,1
BA1651,AG,6,1,393601,3,0,0,0,1,0,0
BA1651,AG,6,1,393671,3,0,0,0,0,0,1
BA1651,AG,6,1,393734,3,0,0,0,1,0,0
BA1651,AG,6,1,393764,3,0,0,0,0,0,1
BA1651,AG,6,1,394047,3,0,0,0,1,0,0
BA1651,AG,6,1,394295,3,0,0,0,0,0,1
BA1651,AG,6,1,394456,3,0,0,0,1,0,0
BA1651,AG,6,1,394469,3,0,0,0,0,0,1
BA1651,AG,6,1,394474,3,0,0,0,1,0,0
BA1651,AG,6,1,394498,3,0,0,0,0,0,1
BA1651,AG,6,1,394505,3,0,0,0,1,0,0
BA1651,AG,6,1,394531,3,0,0,0,0,0,1
BA1651,AG,6,1,395400,3,0,0,0,1,0,0
BA1651,AG,6,1,395442,3,0,0,0,0,0,1
BA1651,AG,6,1,397433,3,5,1,1,0,0,0
BA1651,AG,6,1,397443,5,9,0,0,0,0,0
BA1651,AG,6,1,397451,9,0,0,0,0,1,0
BA1651,AG,6,1,397453,9,10,0,0,0,0,0
BA1651,AG,6,1,397503,10,2,0,0,0,0,0
BA1651,AG,6,1,397504,2,6,0,0,0,0,0
BA1651,AG,6,1,397597,6,0,0,1,0,0,0
BA1651,AG,6,1,397626,6,0,0,0,0,1,0
BA1651,AG,6,1,399127,6,8,2,0,1,0,0
BA1651,AG,6,1,399137,8,9,0,0,0,0,0
BA1651,AG,6,1,399147,9,10,0,0,0,0,0
BA1651,AG,6,1,399154,10,0,0,0,0,0,1
BA1651,AG,6,1,399197,10,2,0,0,0,0,0
BA1651,AG,6,1,399198,2,6,0,0,0,0,0
BA1651,AG,6,1,399932,6,8,2,0,1,0,0
BA1651,AG,6,1,399942,8,9,0,0,0,0,0
BA1651,AG,6,1,399952,9,10,0,0,0,0,0
BA1651,AG,6,1,399957,10,0,0,0,0,0,1
BA1651,AG,6,1,400002,10,2,0,0,0,0,0
BA1651,AG,6,1,400003,2,3,0,0,0,0,0
BA1651,AG,6,1,400063,3,0,0,0,1,0,0
BA1651,AG,6,1,400133,3,0,0,0,0,0,1
BA1651,AG,6,1,400333,3,0,0,0,1,0,0
BA1651,AG,6,1,400374,3,0,0,0,0,0,1
BA1651,AG,6,1,400542,3,0,0,0,1,0,0
BA1651,AG,6,1,400768,3,0,0,0,0,0,1
BA1651,AG,6,1,400785,3,0,0,0,1,0,0
BA1651,AG,6,1,400812,3,0,0,0,0,0,1
BA1651,AG,6,1,400818,3,0,0,0,1,0,0
BA1651,AG,6,1,400825,3,0,0,0,0,0,1
BA1651,AG,6,1,401163,3,0,0,0,1,0,0
BA1651,AG,6,1,401221,3,0,0,0,0,0,1
BA1651,AG,6,1,401223,3,0,0,0,1,0,0
BA1651,AG,6,1,401254,3,0,0,0,0,0,1
BA1651,AG,6,1,401367,3,5,1,1,0,0,0
BA1651,AG,6,1,401373,5,0,0,0,0,1,0
BA1651,AG,6,1,401377,5,9,0,1,0,0,0
BA1651,AG,6,1,401387,9,10,0,0,0,0,0
BA1651,AG,6,1,401392,10,0,0,0,0,1,0
BA1651,AG,6,1,401437,10,2,0,0,0,0,0
BA1651,AG,6,1,401438,2,6,0,0,0,0,0
BA1651,AG,6,1,401515,6,0,0,1,0,0,0
BA1651,AG,6,1,401530,6,0,0,0,0,1,0
BA1651,AG,6,1,401750,6,0,0,1,0,0,0
BA1651,AG,6,1,401765,6,0,0,0,0,1,0
BA1651,AG,6,1,401985,6,8,2,0,1,0,0
BA1651,AG,6,1,401995,8,9,0,0,0,0,0
BA1651,AG,6,1,402005,9,10,0,0,0,0,1
BA1651,AG,6,1,402007,10,0,0,0,1,0,0
BA1651,AG,6,1,402019,10,0,0,0,0,0,1
BA1651,AG,6,1,402055,10,2,0,0,0,0,0
BA1651,AG,6,1,402056,2,6,0,0,0,0,0
BA1651,AG,6,1,402149,6,8,2,0,1,0,0
BA1651,AG,6,1,402159,8,9,0,0,0,0,0
BA1651,AG,6,1,402169,9,10,0,0,0,0,0
BA1651,AG,6,1,402174,10,0,0,0,0,0,1
BA1651,AG,6,1,402219,10,2,0,0,0,0,0
BA1651,AG,6,1,402220,2,3,0,0,0,0,0
BA1651,AG,6,1,402325,3,0,0,0,1,0,0
BA1651,AG,6,1,402357,3,0,0,0,0,0,1
BA1651,AG,6,1,402394,3,0,0,0,1,0,0
BA1651,AG,6,1,402422,3,0,0,0,0,0,1
BA1651,AG,6,1,402436,3,0,0,0,1,0,0
BA1651,AG,6,1,402441,3,0,0,0,0,0,1
BA1651,AG,6,1,402444,3,0,0,0,1,0,0
BA1651,AG,6,1,402446,3,0,0,0,0,0,1
BA1651,AG,6,1,402544,3,0,0,0,1,0,0
BA1651,AG,6,1,402549,3,0,0,0,0,0,1
BA1651,AG,6,1,402559,3,0,0,0,1,0,0
BA1651,AG,6,1,402596,3,0,0,0,0,0,1
BA1651,AG,6,1,402601,3,0,0,0,1,0,0
BA1651,AG,6,1,402686,3,0,0,0,0,0,1
BA1651,AG,6,1,402965,3,0,0,0,1,0,0
BA1651,AG,6,1,402967,3,0,0,0,0,0,1
BA1651,AG,6,1,403097,3,0,0,0,1,0,0
BA1651,AG,6,1,403102,3,0,0,0,0,0,1
BA1651,AG,6,1,403106,3,0,0,0,1,0,0
BA1651,AG,6,1,403108,3,0,0,0,0,0,1
BA1651,AG,6,1,403112,3,0,0,0,1,0,0
BA1651,AG,6,1,403171,3,0,0,0,0,0,1
BA1651,AG,6,1,403350,3,5,1,1,0,0,0
BA1651,AG,6,1,403360,5,9,0,0,0,0,0
BA1651,AG,6,1,403370,9,10,0,0,0,0,0
BA1651,AG,6,1,403372,10,0,0,0,0,1,0
BA1651,AG,6,1,403420,10,2,0,0,0,0,0
BA1651,AG,6,1,403421,2,3,0,0,0,0,0
BA1651,AG,6,1,403583,3,5,1,1,0,0,0
BA1651,AG,6,1,403593,5,9,0,0,0,0,0
BA1651,AG,6,1,403599,9,0,0,0,0,1,0
BA1651,AG,6,1,403603,9,-1,0,0,0,0,0
