Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A[1] ,A[2] 
BA1650,BL,1,1,20481,8,9,0,0,0,0,0
BA1650,BL,1,1,20491,9,10,0,0,0,0,0
BA1650,BL,1,1,20499,10,0,0,0,0,0,1
BA1650,BL,1,1,20566,10,2,0,0,0,0,0
BA1650,BL,1,1,20567,2,3,0,0,0,0,0
BA1650,BL,1,1,20627,3,5,1,1,0,0,0
BA1650,BL,1,1,20637,5,4,0,0,0,0,0
BA1650,BL,1,1,20667,4,0,0,0,0,1,0
BA1650,BL,1,1,20745,4,5,1,1,0,0,0
BA1650,BL,1,1,20755,5,9,0,0,0,0,0
BA1650,BL,1,1,20763,9,0,0,0,0,1,0
BA1650,BL,1,1,20765,9,10,0,0,0,0,0
BA1650,BL,1,1,20840,10,2,0,0,0,0,0
BA1650,BL,1,1,20841,2,6,0,0,0,0,0
BA1650,BL,1,1,20912,6,8,2,0,1,0,0
BA1650,BL,1,1,20922,8,7,0,0,0,0,0
BA1650,BL,1,1,20970,7,0,0,0,0,0,1
BA1650,BL,1,1,20977,7,8,2,0,1,0,0
BA1650,BL,1,1,20987,8,9,0,0,0,0,0
BA1650,BL,1,1,20997,9,10,0,0,0,0,0
BA1650,BL,1,1,21008,10,0,0,0,0,0,1
BA1650,BL,1,1,21072,10,2,0,0,0,0,0
BA1650,BL,1,1,21073,2,6,0,0,0,0,0
BA1650,BL,1,1,21126,6,8,2,0,1,0,0
BA1650,BL,1,1,21136,8,7,0,0,0,0,0
BA1650,BL,1,1,21170,7,0,0,0,0,0,1
BA1650,BL,1,1,21173,7,8,2,0,1,0,0
BA1650,BL,1,1,21183,8,9,0,0,0,0,0
BA1650,BL,1,1,21193,9,10,0,0,0,0,0
BA1650,BL,1,1,21211,10,0,0,0,0,0,1
BA1650,BL,1,1,21268,10,2,0,0,0,0,0
BA1650,BL,1,1,21269,2,3,0,0,0,0,0
BA1650,BL,1,1,21310,3,5,1,1,0,0,0
BA1650,BL,1,1,21320,5,4,0,0,0,0,0
BA1650,BL,1,1,21328,4,0,0,0,0,1,0
BA1650,BL,1,1,21331,4,5,1,1,0,0,0
BA1650,BL,1,1,21335,5,0,0,0,0,1,0
BA1650,BL,1,1,21338,5,0,0,1,0,0,0
BA1650,BL,1,1,21341,5,9,0,0,0,0,0
BA1650,BL,1,1,21351,9,10,0,0,0,0,0
BA1650,BL,1,1,21352,10,0,0,0,0,1,0
BA1650,BL,1,1,21426,10,2,0,0,0,0,0
BA1650,BL,1,1,21427,2,6,0,0,0,0,0
BA1650,BL,1,1,21511,6,0,0,1,0,0,0
BA1650,BL,1,1,21523,6,0,0,0,0,1,0
BA1650,BL,1,1,21526,6,0,0,1,0,0,0
BA1650,BL,1,1,21563,6,0,0,0,0,1,0
BA1650,BL,1,1,21613,6,8,2,0,1,0,0
BA1650,BL,1,1,21623,8,7,0,0,0,0,0
BA1650,BL,1,1,21626,7,0,0,0,0,0,1
BA1650,BL,1,1,21632,7,8,2,0,1,0,0
BA1650,BL,1,1,21642,8,9,0,0,0,0,0
BA1650,BL,1,1,21652,9,10,0,0,0,0,0
BA1650,BL,1,1,21665,10,0,0,0,0,0,1
BA1650,BL,1,1,21727,10,2,0,0,0,0,0
BA1650,BL,1,1,21728,2,6,0,0,0,0,0
BA1650,BL,1,1,21803,6,8,2,0,1,0,0
BA1650,BL,1,1,21813,8,7,0,0,0,0,0
BA1650,BL,1,1,21821,7,0,0,0,0,0,1
BA1650,BL,1,1,21831,7,8,2,0,1,0,0
BA1650,BL,1,1,21841,8,9,0,0,0,0,0
BA1650,BL,1,1,21851,9,10,0,0,0,0,0
BA1650,BL,1,1,21858,10,0,0,0,0,0,1
BA1650,BL,1,1,21926,10,2,0,0,0,0,0
BA1650,BL,1,1,21927,2,3,0,0,0,0,0
BA1650,BL,1,1,22031,3,0,0,0,1,0,0
BA1650,BL,1,1,22043,3,0,0,0,0,0,1
BA1650,BL,1,1,22049,3,0,0,0,1,0,0
BA1650,BL,1,1,22070,3,0,0,0,0,0,1
BA1650,BL,1,1,22083,3,0,0,0,1,0,0
BA1650,BL,1,1,22141,3,0,0,0,0,0,1
BA1650,BL,1,1,22149,3,0,0,0,1,0,0
BA1650,BL,1,1,22153,3,0,0,0,0,0,1
BA1650,BL,1,1,22177,3,0,0,0,1,0,0
BA1650,BL,1,1,22225,3,0,0,0,0,0,1
BA1650,BL,1,1,22230,3,0,0,0,1,0,0
BA1650,BL,1,1,22256,3,0,0,0,0,0,1
BA1650,BL,1,1,22321,3,5,1,1,0,0,0
BA1650,BL,1,1,22331,5,4,0,0,0,0,0
BA1650,BL,1,1,22338,4,0,0,0,0,1,0
BA1650,BL,1,1,22347,4,5,1,1,0,0,0
BA1650,BL,1,1,22357,5,9,0,0,0,0,0
BA1650,BL,1,1,22365,9,0,0,0,0,1,0
BA1650,BL,1,1,22367,9,10,0,0,0,0,0
BA1650,BL,1,1,22442,10,2,0,0,0,0,0
BA1650,BL,1,1,22443,2,3,0,0,0,0,0
BA1650,BL,1,1,22488,3,5,1,1,0,0,0
BA1650,BL,1,1,22498,5,4,0,0,0,0,0
BA1650,BL,1,1,22508,4,0,0,0,0,1,0
BA1650,BL,1,1,22516,4,5,1,1,0,0,0
BA1650,BL,1,1,22526,5,9,0,0,0,0,0
BA1650,BL,1,1,22529,9,0,0,0,0,1,0
BA1650,BL,1,1,22536,9,-1,0,0,0,0,0
